index,Signal0,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,Signal56,Signal57,Signal58,Signal59,X,Y
793,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
794,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,36,36,36,36,36,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,-1,0
795,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,-1,0
796,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
797,27,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,36,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
798,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,28,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,-1,0
799,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,-1,0
800,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
801,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,-1,0
802,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,27,27,27,27,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,36,36,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,-1,0
803,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,-1,0
804,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
805,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,36,36,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,-1,0
806,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,35,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,-1,0
807,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,-1,0
808,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
809,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,36,36,36,36,36,36,36,34,34,34,34,34,34,34,35,36,36,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,-1,0
810,28,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,-1,0
811,26,26,26,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
812,27,27,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,36,36,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,22,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
813,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,-1,0
814,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,-1,0
815,26,26,26,26,26,26,27,27,27,27,28,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
816,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,36,36,36,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,-1,0
817,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,-1,0
818,26,26,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
819,27,26,26,26,26,26,26,26,27,27,27,28,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
820,27,27,27,27,27,26,26,26,26,26,26,26,27,27,27,27,27,28,27,27,36,36,36,36,35,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,-1,0
821,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,-1,0
822,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,-1,0
823,26,26,26,26,26,26,27,27,28,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
824,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,28,27,36,36,36,36,36,36,35,34,34,34,34,34,34,34,35,36,36,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,-1,0
825,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,-1,0
826,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
827,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,36,35,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,-1,0
828,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,27,28,27,27,36,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,-1,0
829,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,35,36,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,-1,0
830,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,-1,0
831,26,26,26,26,26,27,27,27,28,27,28,27,27,27,27,27,27,27,27,27,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
832,27,27,27,27,26,26,26,26,26,26,26,27,27,27,27,27,28,27,27,27,36,36,36,36,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,-1,0
833,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,-1,0
834,27,27,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,-1,0
835,26,26,26,26,26,26,27,27,27,28,27,27,28,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
836,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,27,28,27,28,27,36,36,36,36,36,36,35,34,34,34,34,34,34,34,36,36,36,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,-1,0
837,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,-1,0
838,26,26,27,27,27,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
839,27,27,26,26,26,26,26,26,26,26,26,27,28,28,27,28,27,28,27,27,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,-1,0
840,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,27,27,28,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,35,36,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,-1,0
841,28,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,-1,0
842,26,26,26,26,27,27,27,28,28,27,28,28,27,28,27,27,27,27,27,27,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
843,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,28,28,36,36,36,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,-1,0
844,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,-1,0
845,26,26,26,26,26,27,27,27,28,28,28,27,27,28,27,27,27,27,27,27,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
846,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,28,28,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,-1,0
847,28,28,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,-1,0
848,26,26,26,27,27,27,28,28,28,28,28,27,28,27,27,27,27,27,27,27,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
849,27,27,26,26,26,26,26,26,26,26,26,27,27,28,28,28,28,28,27,28,36,36,34,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,-1,0
850,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,28,28,28,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,36,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,-1,0
851,28,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,-1,0
852,26,26,26,26,27,27,27,28,28,28,28,27,28,27,27,27,27,27,27,27,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
853,27,27,27,27,26,26,26,26,26,26,26,26,26,27,28,28,28,28,28,27,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,-1,0
854,28,27,28,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,22,22,22,22,22,22,22,22,22,22,22,20,21,21,21,21,21,21,21,22,-1,0
855,27,27,28,28,28,28,28,28,27,28,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,-1,0
856,26,26,26,26,26,26,26,27,27,27,28,28,28,28,28,28,27,27,28,27,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
857,28,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,36,22,22,22,22,22,22,22,22,20,21,21,21,21,21,21,21,21,22,22,22,-1,0
858,28,28,28,28,28,28,28,27,28,27,27,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,-1,0
859,26,26,26,26,26,26,26,26,27,27,28,28,28,28,28,28,28,27,28,27,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
860,27,27,28,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,28,28,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,36,36,36,36,22,22,22,22,22,22,22,22,20,21,21,21,21,21,21,21,22,22,22,22,-1,0
861,28,28,28,28,27,28,27,28,27,27,27,27,27,27,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,36,22,22,22,22,22,22,22,22,22,22,22,22,22,21,20,21,21,21,21,22,-1,0
862,27,27,28,28,28,28,28,28,28,27,28,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
863,27,27,26,26,26,26,26,26,26,27,27,27,28,28,28,28,28,27,28,27,36,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,22,21,20,20,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,-1,0
864,27,28,27,28,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,22,22,22,22,22,22,22,22,22,20,21,21,21,21,21,21,21,21,22,22,-1,0
865,27,28,28,28,28,28,27,28,28,27,28,27,27,27,27,27,27,27,27,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,21,-1,0
866,26,26,26,26,26,26,26,27,27,27,28,28,28,28,28,28,28,28,28,27,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,20,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
867,28,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,-1,0
868,28,28,28,28,28,28,28,28,27,28,27,27,28,27,27,27,27,27,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,-1,0
869,26,26,26,26,26,27,27,27,28,28,28,28,28,28,28,27,27,27,27,27,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,0
870,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,21,21,20,20,20,20,20,20,21,22,22,22,22,22,22,-2,0
871,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,-2,0
872,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
873,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,-2,0
874,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
875,27,27,27,27,27,27,27,27,27,27,27,28,27,28,27,27,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,-2,0
876,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,-2,0
877,27,27,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
878,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,28,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,-2,0
879,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,-2,0
880,27,27,27,27,27,27,28,27,28,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
881,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,-2,0
882,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
883,27,27,27,27,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,-2,0
884,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,-2,0
885,27,27,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
886,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,-2,0
887,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,-2,0
888,27,27,27,27,27,27,28,28,28,28,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
889,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,-2,0
890,28,28,28,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
891,27,27,27,27,27,27,27,27,27,27,28,28,28,27,27,28,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,-2,0
892,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,-2,0
893,27,27,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
894,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,27,28,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,-2,0
895,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,20,20,20,-2,0
896,27,27,27,27,27,27,28,28,28,27,28,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
897,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,22,22,-2,0
898,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0
899,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,-2,0
